1361,Input 1:,a woman in a red top is doing a kick,Input 2:,a woman in a black top is doing a workout,Outputs:,
1361,Input 1:,a woman in a black top is doing a workout,Input 2:,a man and woman in a gym setting,Outputs:,
1361,Input 1:,a man and woman in a gym setting,Input 2:,a man is jumping over a car in the street,Outputs:,
1361,Input 1:,a man is jumping over a car in the street,Input 2:,a woman driving a car with her mouth open,Outputs:,
1361,Input 1:,a woman driving a car with her mouth open,Input 2:,a dog is driving in a car down the street,Outputs:,
1361,Input 1:,a dog is driving in a car down the street,Input 2:,a black and white photo of a man in a suit,Outputs:,
1361,Input 1:,a black and white photo of a man in a suit,Input 2:,a woman in a pink dress is getting her hair done,Outputs:,
1362,Input 1:,a cat eating something off of a tile,Input 2:,a cat is eating out of a bowl,Outputs:,
1365,Input 1:,a drum with a red substance on it,Input 2:,a drum is sitting on a table,Outputs:,
1365,Input 1:,a pan with a mixture of food cooking in it,Input 2:,a drum is shown in this image,Outputs:,
1365,Input 1:,a drum is shown in this image,Input 2:,two women cooking in a kitchen,Outputs:,
1365,Input 1:,two women cooking in a kitchen with a large pot,Input 2:,a woman cooking food in a large pot,Outputs:,
1365,Input 1:,a woman cooking food in a large pot,Input 2:,a pot of soup,Outputs:,
1366,Input 1:,a pot of soup with a wooden spoon,Input 2:,a woman in a kitchen preparing food,Outputs:,
1369,Input 1:,a man walking down a sidewalk in a field,Input 2:,a man is playing with a frc in a field,Outputs:,
1371,Input 1:,a boy and a girl are standing in a room,Input 2:,a man and a woman are in a room,Outputs:,
1371,Input 1:,a man and a woman are in a room,Input 2:,a man and a woman are in a gym,Outputs:,
1373,Input 1:,a man on a pole with a pole in the background,Input 2:,a man is flying through the air with a parachute,Outputs:,
1373,Input 1:,a plane flying in the sky,Input 2:,a video game with a man in the middle,Outputs:,
1373,Input 1:,a video game with a man in the middle,Input 2:,a video game with a car and a person on the street,Outputs:,
1373,Input 1:,a video game with a car and a person on the street,Input 2:,a motorcycle is on the track as another motorcycle is on the track,Outputs:,
1374,Input 1:,a television screen showing a man falling off a building,Input 2:,a helicopter is seen in the sky above a building,Outputs:,
1374,Input 1:,a helicopter is seen in the sky above a building,Input 2:,a plane is flying through the air,Outputs:,
1374,Input 1:,a plane is flying through the air,Input 2:,a television screen showing a plane flying over a city,Outputs:,
1374,Input 1:,a television screen with a picture of a plane flying over a building,Input 2:,a tv screen showing a man standing in the middle of a house,Outputs:,
1374,Input 1:,a tv screen showing a man standing in the middle of a house,Input 2:,a video of a house being destroyed by the israeli air strike,Outputs:,
1375,Input 1:,a fire is seen in the dark sky,Input 2:,a plane flying through the sky,Outputs:,
1375,Input 1:,a plane flying through the sky,Input 2:,a man is hanging on a telephone pole,Outputs:,
1376,Input 1:,a cat is walking in front of a door,Input 2:,a black cat laying on the floor in front of a door,Outputs:,
1377,Input 1:,a red car driving down a street with confe,Input 2:,a bunch of balloons are flying in the air,Outputs:,
1377,Input 1:,a bunch of balloons are flying in the air,Input 2:,a red fire hydrant with colorful balloons on the ground,Outputs:,
1378,Input 1:,a man is kneeling on the floor,Input 2:,a cat is playing with a person ' s feet,Outputs:,
1378,Input 1:,a man standing on the floor with a cat,Input 2:,a man is standing on the floor with his feet on the floor,Outputs:,
1378,Input 1:,a man is standing on the floor with his feet on the floor,Input 2:,a man is sitting in a room with a laptop,Outputs:,
1378,Input 1:,a man is sitting in a room with a laptop,Input 2:,a woman is kneeling on the floor in a room,Outputs:,
1380,Input 1:,a black background with a white and red flower,Input 2:,a woman holding a baby,Outputs:,
1380,Input 1:,a woman holding a baby,Input 2:,a baby drinking from a bottle,Outputs:,
1384,Input 1:,a group of people walking on a beach,Input 2:,a group of people playing soccer on the beach,Outputs:,
1385,Input 1:,a man on a roof,Input 2:,a wooden structure,Outputs:,
1385,Input 1:,a wooden church with a steep on top,Input 2:,a man is standing on a wooden structure,Outputs:,
1385,Input 1:,a bird house with a bird on top,Input 2:,a man is standing on a water sper,Outputs:,
1386,Input 1:,a group of people dancing in a dance studio,Input 2:,a scene from the movie ' s first scene,Outputs:,
1389,Input 1:,a small white kitten sitting on a red and white checkered blanket,Input 2:,a white cat is sitting in a basket,Outputs:,
1389,Input 1:,a white cat is sitting in a basket,Input 2:,a cat is sitting in a pink box,Outputs:,
1389,Input 1:,a cat is sitting in a pink box,Input 2:,a kitten is standing on a pink surface,Outputs:,
1389,Input 1:,a kitten is standing on a pink surface,Input 2:,a small white and gray rabbit,Outputs:,
1389,Input 1:,a small white and gray rabbit,Input 2:,a small white and gray puppy,Outputs:,
1389,Input 1:,a small white and gray puppy,Input 2:,a kitten is standing on a pink box,Outputs:,
1391,Input 1:,a man is standing on the floor with his hands in the air,Input 2:,a man is bending his head on the floor,Outputs:,
1391,Input 1:,a man is bending his head on the floor,Input 2:,a man is playing with a dog in a room,Outputs:,
1392,Input 1:,two girls are sitting on a couch and having sex,Input 2:,a candle is lit on a mosaic tile,Outputs:,
1393,Input 1:,a man is walking in the dirt with a bag,Input 2:,a man carrying a bag of sand on a beach,Outputs:,
1393,Input 1:,a man carrying a bag of sand on a beach,Input 2:,a woman walking across a field with a bag,Outputs:,
1393,Input 1:,a man in a black coat is walking through a field,Input 2:,a woman is walking through a field with a man,Outputs:,
1394,Input 1:,a cat is sitting on a desk with a mouse,Input 2:,a bird sitting on a computer,Outputs:,
1394,Input 1:,a bird is sitting on a computer,Input 2:,a white wall,Outputs:,
1394,Input 1:,a white box with a white cover on it,Input 2:,a green parrot with a yellow head,Outputs:,
1394,Input 1:,a green parrot with a yellow head,Input 2:,a white telephone,Outputs:,
1394,Input 1:,a bird sitting on top of a computer,Input 2:,a white box with a white button on it,Outputs:,
1394,Input 1:,a white box with a white cover on it,Input 2:,a bird sitting on a telephone,Outputs:,
1394,Input 1:,a green parrot sitting on a calcula,Input 2:,a bird is standing on a table,Outputs:,
1397,Input 1:,a small dog is playing with a toy,Input 2:,two pup playing on a wooden deck,Outputs:,
1397,Input 1:,two pup playing on a wooden deck,Input 2:,a cat sitting on a chair in a room,Outputs:,
1397,Input 1:,a cat sitting on a chair in a room,Input 2:,a small kitten sitting on top of a yellow chair,Outputs:,
1398,Input 1:,a man is making a cup with a paper,Input 2:,a man is making a vase with a lot of paint,Outputs:,
1398,Input 1:,a man is making a vase with a lot of paint,Input 2:,a man sitting at a table with a bottle of beer,Outputs:,
1399,Input 1:,a dog is walking through the woods,Input 2:,a black bear is seen in the woods,Outputs:,
1399,Input 1:,a black bear in the woods,Input 2:,a forest with trees and leaves in the fore,Outputs:,
1399,Input 1:,a forest with trees and leaves in the fore,Input 2:,a deer in the woods,Outputs:,
1402,Input 1:,a dog is standing in the snow,Input 2:,a dog is standing in the middle of a room,Outputs:,
1404,Input 1:,a woman singing into a microphone,Input 2:,a woman with long hair is speaking into a microphone,Outputs:,
1406,Input 1:,a man standing next to a wall with plants,Input 2:,a camera sitting on top of a stone wall,Outputs:,
1406,Input 1:,a camera sitting on top of a stone wall,Input 2:,two cameras sitting next to each other camera,Outputs:,
1407,Input 1:,a woman in a pink shirt and blue jeans is holding a drill,Input 2:,a man in a pink shirt and gloves is using a drill,Outputs:,
1407,Input 1:,a man in a pink shirt and gloves is using a drill,Input 2:,a camera with a person holding a camera,Outputs:,
1411,Input 1:,a woman in a kitchen preparing food,Input 2:,a woman standing in a kitchen with a bowl of fruit,Outputs:,
1411,Input 1:,a woman standing in a kitchen with a counter,Input 2:,a woman in a kitchen preparing food,Outputs:,
1411,Input 1:,a woman standing in a kitchen preparing food,Input 2:,a woman standing in a kitchen with a glass of wine,Outputs:,
1412,Input 1:,a couple in a scene from the movie,Input 2:,a woman is laying down on the ground,Outputs:,
1413,Input 1:,a scene from the movie,Input 2:,a man is holding a knife in his hand,Outputs:,
1413,Input 1:,a man is holding a knife in his hand,Input 2:,a man in a white shirt and black pants is pointing at another man,Outputs:,
1415,Input 1:,a man with tattoos on his back,Input 2:,a man in a boxing ring with a glove,Outputs:,
1415,Input 1:,a man in a wrestling ring with a crowd,Input 2:,a man in a white shirt is dancing,Outputs:,
1415,Input 1:,a man in a white shirt is dancing,Input 2:,a couple of men standing next to each other men,Outputs:,
1415,Input 1:,a man in a boxing ring with a crowd,Input 2:,a man with tattoos on his back standing in front of a crowd,Outputs:,
1415,Input 1:,a man with tattoos on his back standing in front of a crowd,Input 2:,a group of people standing around a man,Outputs:,
1415,Input 1:,a group of men wrestling in a ring,Input 2:,a man in a white shirt is fighting with another man,Outputs:,
1415,Input 1:,a man in a white shirt is fighting with another man,Input 2:,a man in a suit and tie is boxing,Outputs:,
1415,Input 1:,a man in a suit and tie is boxing,Input 2:,a man in a boxing ring with a crowd,Outputs:,
1420,Input 1:,a woman in a dress is standing in the woods,Input 2:,a group of people riding on the back of an elephant,Outputs:,
1420,Input 1:,a group of people are walking down a road,Input 2:,a group of people are dancing in the dirt,Outputs:,
1420,Input 1:,a group of people are dancing in the dirt,Input 2:,a group of people riding on the back of an elephant,Outputs:,
1422,Input 1:,a woman riding on top of a jet ski,Input 2:,a woman in a blue kay is riding a wave,Outputs:,
1422,Input 1:,a woman in a blue kay is riding a wave,Input 2:,a woman in a kayak pada,Outputs:,
1422,Input 1:,a woman in a kayak pada,Input 2:,a bird is flying over the water in the ocean,Outputs:,
1422,Input 1:,a bird is flying over the water in the ocean,Input 2:,a man riding a wave on top of a surfboard,Outputs:,
1422,Input 1:,a man riding a wave on top of a surfboard,Input 2:,a horse is running through the water,Outputs:,
1423,Input 1:,a video of a motorcycle riding down a road,Input 2:,a man riding a horse,Outputs:,
1423,Input 1:,a horse and rider are racing in a race,Input 2:,a car driving down a highway with a view of the road,Outputs:,
1423,Input 1:,a car driving down a highway with a view of the road,Input 2:,a motorcycle riding down a road with a person on it,Outputs:,
1423,Input 1:,a motorcycle riding down a road with a person on it,Input 2:,a man in a black shirt and jeans,Outputs:,
1423,Input 1:,a man in a black jacket and jeans,Input 2:,a man riding a motorcycle down a street,Outputs:,
1429,Input 1:,a baby sitting in a chair with a cat,Input 2:,a baby sitting in a chair with a mirror,Outputs:,
1429,Input 1:,a baby sitting in a chair with a mirror,Input 2:,a baby sitting in a chair with a video screen,Outputs:,
1429,Input 1:,a man in a white shirt sitting in a chair,Input 2:,a man in a white shirt,Outputs:,
1429,Input 1:,a man in a white shirt,Input 2:,a baby is in a bowl with a cat,Outputs:,
1429,Input 1:,a baby is in a bowl with a cat,Input 2:,a baby sitting in a chair with a video screen,Outputs:,
1429,Input 1:,a man in a white shirt sitting in a chair,Input 2:,a black and orange circle with a white dot,Outputs:,
1430,Input 1:,a red car driving down a street next to a white car,Input 2:,a small car driving down a street next to a traffic cone,Outputs:,
1430,Input 1:,a small car driving down a street next to a traffic cone,Input 2:,a small car is parked in the street,Outputs:,
1430,Input 1:,a small car is parked in the street,Input 2:,a red car is parked on the street,Outputs:,
1430,Input 1:,a red car is parked on the side of the road,Input 2:,a red car is driving past a gas station,Outputs:,
1430,Input 1:,a red car is driving past a gas station,Input 2:,a car driving down a highway with a city in the background,Outputs:,
1431,Input 1:,a man in a surgical mask is standing in front of a window,Input 2:,a group of surgeons in scrubs are seen through a window,Outputs:,
1431,Input 1:,a group of surgeons in a hospital room,Input 2:,a ceiling with a light in it,Outputs:,
1431,Input 1:,a ceiling with a light in it,Input 2:,a man in a white shirt and blue pants,Outputs:,
1431,Input 1:,a woman laying in bed with a man in the background,Input 2:,a woman in a bed with a blanket,Outputs:,
1432,Input 1:,a man riding a horse drawn cart down a street,Input 2:,a video of a street scene with a christmas tree,Outputs:,
1432,Input 1:,a video of a street scene with a christmas tree,Input 2:,a screenshot of a street scene in india,Outputs:,
